idTicket,idEmpresa,empresaNombre,idUsuario,fechaEmision,horaEmision,metodoPago,estacion,lineas,baseImponible,iva,total,moneda,tipoDocumento
T-4FE3E476E1C9,EMP003,Transporte_03 S.L.,EMP003-U21,2025-07-11,06:22:24,Efectivo,"{'id': '9083', 'nombre': 'REPSOL', 'provincia': 'RIOJA (LA)', 'municipio': 'LOGROÑO', 'direccion': 'CR LO-20 ,P.K. 10', 'lat': 42.454222, 'lon': -2.503944, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 48.3, 'precioUnitario': 1.516, 'importe': 73.22}]",60.51,12.71,73.22,EUR,Factura simplificada
T-F3CEE0921808,EMP003,Transporte_03 S.L.,EMP003-U21,2025-07-31,21:12:16,Efectivo,"{'id': '10998', 'nombre': 'PLENERGY', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'MASSANASSA', 'direccion': 'CALLE ACEQUIA DE LA MANEGA, 8', 'lat': 39.410444, 'lon': -0.382306, 'grupo': 'PLENERGY', 'nifEmpresa': 'X83734038'}","[{'producto': 'Gasóleo Premium', 'litros': 10.68, 'precioUnitario': 1.541, 'importe': 16.46}]",13.6,2.86,16.46,EUR,Factura simplificada
T-9A32A1D5B46C,EMP003,Transporte_03 S.L.,EMP003-U21,2025-05-29,07:45:41,Tarjeta de empresa,"{'id': '7103', 'nombre': 'SHELL', 'provincia': 'MADRID', 'municipio': 'PARLA', 'direccion': 'AVENIDA DE LAS LAGUNAS, 1', 'lat': 40.243528, 'lon': -3.777833, 'grupo': 'SHELL', 'nifEmpresa': 'H72200546'}","[{'producto': 'Gasóleo Premium', 'litros': 13.56, 'precioUnitario': 1.514, 'importe': 20.53}]",16.97,3.56,20.53,EUR,Factura simplificada
T-7F568049A632,EMP003,Transporte_03 S.L.,EMP003-U21,2025-06-09,18:52:52,Tarjeta de empresa,"{'id': '9036', 'nombre': 'A.N. ENERGETICOS-ALDEANUEVA', 'provincia': 'RIOJA (LA)', 'municipio': 'ALDEANUEVA DE EBRO', 'direccion': 'AVENIDA AVENIDA GONZALO BERCEO, 88', 'lat': 42.226917, 'lon': -1.891972, 'grupo': 'A.N. ENERGETICOS-ALDEANUEVA', 'nifEmpresa': 'P7010822J'}","[{'producto': 'Gasóleo Premium', 'litros': 56.68, 'precioUnitario': 1.506, 'importe': 85.36}]",70.55,14.81,85.36,EUR,Factura simplificada
T-B1F0EC0CDB78,EMP003,Transporte_03 S.L.,EMP003-U21,2025-01-29,15:46:36,Tarjeta de empresa,"{'id': '6655', 'nombre': 'GALP', 'provincia': 'MADRID', 'municipio': 'FUENLABRADA', 'direccion': 'CALLE LUIS SAUQUILLO, 92', 'lat': 40.274944, 'lon': -3.805556, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasóleo Premium', 'litros': 64.98, 'precioUnitario': 1.549, 'importe': 100.65}]",83.18,17.47,100.65,EUR,Factura simplificada
T-EA1983C9EF9D,EMP003,Transporte_03 S.L.,EMP003-U21,2025-07-10,13:04:55,Efectivo,"{'id': '2526', 'nombre': 'ZD URBAN VIC', 'provincia': 'BARCELONA', 'municipio': 'VIC', 'direccion': 'CALLE MATARO, 12', 'lat': 41.939278, 'lon': 2.249056, 'grupo': 'ZD URBAN VIC', 'nifEmpresa': 'Q9956353H'}","[{'producto': 'Gasóleo Premium', 'litros': 26.72, 'precioUnitario': 1.506, 'importe': 40.24}]",33.26,6.98,40.24,EUR,Factura simplificada
T-968316F98717,EMP003,Transporte_03 S.L.,EMP003-U21,2025-07-24,16:55:18,Tarjeta de empresa,"{'id': '7605', 'nombre': 'SHELL', 'provincia': 'MÁLAGA', 'municipio': 'RONDA', 'direccion': 'CALLE GENAL, 31', 'lat': 36.752722, 'lon': -5.155306, 'grupo': 'SHELL', 'nifEmpresa': 'D36363174'}","[{'producto': 'Gasóleo Premium', 'litros': 55.97, 'precioUnitario': 1.587, 'importe': 88.82}]",73.4,15.42,88.82,EUR,Factura simplificada
T-C1B38B63F718,EMP003,Transporte_03 S.L.,EMP003-U21,2025-01-06,23:00:10,Tarjeta de empresa,"{'id': '7928', 'nombre': 'RENESUR', 'provincia': 'MURCIA', 'municipio': 'MOLINA DE SEGURA', 'direccion': 'AVENIDA DE LOS OLIVOS  EN  LOS OLIVOS, 57', 'lat': 38.09475, 'lon': -1.178972, 'grupo': 'RENESUR', 'nifEmpresa': 'Y23972656'}","[{'producto': 'Gasóleo Premium', 'litros': 47.13, 'precioUnitario': 1.502, 'importe': 70.79}]",58.5,12.29,70.79,EUR,Factura simplificada
T-03B7D449A389,EMP003,Transporte_03 S.L.,EMP003-U21,2025-06-08,19:13:50,Tarjeta de empresa,"{'id': '6218', 'nombre': 'BALLENOIL', 'provincia': 'LLEIDA', 'municipio': 'LLEIDA', 'direccion': 'AVENIDA BARCELONA (N-IIA PK 463,5), 17', 'lat': 41.609056, 'lon': 0.637083, 'grupo': 'BALLENOIL', 'nifEmpresa': 'B65371171'}","[{'producto': 'Gasóleo Premium', 'litros': 49.42, 'precioUnitario': 1.524, 'importe': 75.32}]",62.25,13.07,75.32,EUR,Factura simplificada
T-A8A4C5A045A8,EMP003,Transporte_03 S.L.,EMP003-U21,2025-01-15,23:19:00,Efectivo,"{'id': '1067', 'nombre': 'DISPRIA, S.L.', 'provincia': 'ASTURIAS', 'municipio': 'LLANES', 'direccion': 'LUGAR PIÑERES DE PRIA S/N, S/N', 'lat': 43.438389, 'lon': -4.956472, 'grupo': 'DISPRIA, S.L.', 'nifEmpresa': 'S5209042J'}","[{'producto': 'Gasóleo Premium', 'litros': 69.81, 'precioUnitario': 1.595, 'importe': 111.35}]",92.02,19.33,111.35,EUR,Factura simplificada
T-5C8E36F35728,EMP003,Transporte_03 S.L.,EMP003-U21,2025-03-17,19:39:05,Tarjeta de empresa,"{'id': '3518', 'nombre': 'ALSA Y SERVI OIL LOW COST', 'provincia': 'CASTELLÓN / CASTELLÓ', 'municipio': 'BURRIANA', 'direccion': 'CARRETERA VILA-REAL BURRIANA CV-185 KM. 3,5', 'lat': 39.899333, 'lon': -0.083111, 'grupo': 'ALSA Y SERVI OIL LOW COST', 'nifEmpresa': 'Y25349291'}","[{'producto': 'Gasóleo Premium', 'litros': 24.22, 'precioUnitario': 1.529, 'importe': 37.03}]",30.6,6.43,37.03,EUR,Factura simplificada
T-4568708BA83C,EMP003,Transporte_03 S.L.,EMP003-U21,2025-01-31,06:57:19,Tarjeta de empresa,"{'id': '3068', 'nombre': 'REPSOL', 'provincia': 'CÁDIZ', 'municipio': 'CÁDIZ', 'direccion': 'AVENIDA DE LA ILUSTRACION, 1', 'lat': 36.508028, 'lon': -6.268361, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 22.48, 'precioUnitario': 1.524, 'importe': 34.26}]",28.31,5.95,34.26,EUR,Factura simplificada
T-1C7A12144152,EMP003,Transporte_03 S.L.,EMP003-U21,2025-07-08,17:27:59,Tarjeta de empresa,"{'id': '8482', 'nombre': 'AGROPAL', 'provincia': 'PALENCIA', 'municipio': 'AMUSCO', 'direccion': 'CAMINO DE CIRCUNVALACION, S/N', 'lat': 42.169361, 'lon': -4.472394, 'grupo': 'AGROPAL', 'nifEmpresa': 'Y87397741'}","[{'producto': 'Gasóleo Premium', 'litros': 64.62, 'precioUnitario': 1.567, 'importe': 101.26}]",83.69,17.57,101.26,EUR,Factura simplificada
T-9C8FCA78792A,EMP003,Transporte_03 S.L.,EMP003-U21,2025-07-04,20:04:38,Tarjeta de empresa,"{'id': '1430', 'nombre': 'REPSOL', 'provincia': 'BADAJOZ', 'municipio': 'MONESTERIO', 'direccion': 'AUTOPISTA A-66 KM. 727', 'lat': 38.029444, 'lon': -6.220556, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 21.4, 'precioUnitario': 1.553, 'importe': 33.23}]",27.46,5.77,33.23,EUR,Factura simplificada
T-F9E285038B95,EMP003,Transporte_03 S.L.,EMP003-U21,2025-04-25,07:46:15,Tarjeta de empresa,"{'id': '7996', 'nombre': 'CEPSA', 'provincia': 'MURCIA', 'municipio': 'MURCIA', 'direccion': 'CARRETERA MU-611 KM. 3', 'lat': 37.950417, 'lon': -1.175556, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo Premium', 'litros': 48.47, 'precioUnitario': 1.506, 'importe': 73.0}]",60.33,12.67,73.0,EUR,Factura simplificada
T-5D05713B4D13,EMP003,Transporte_03 S.L.,EMP003-U21,2025-02-09,14:21:24,Tarjeta de empresa,"{'id': '7804', 'nombre': 'PENINSULA CARTAGENA', 'provincia': 'MURCIA', 'municipio': 'CARTAGENA', 'direccion': 'AVENIDA JUAN CARLOS I  EN  CARTAGENA, 91', 'lat': 37.629972, 'lon': -1.003139, 'grupo': 'PENINSULA CARTAGENA', 'nifEmpresa': 'E29060076'}","[{'producto': 'Gasóleo Premium', 'litros': 35.28, 'precioUnitario': 1.479, 'importe': 52.18}]",43.12,9.06,52.18,EUR,Factura simplificada
T-15368FBF4C32,EMP003,Transporte_03 S.L.,EMP003-U21,2025-07-19,12:00:55,Tarjeta de empresa,"{'id': '2881', 'nombre': 'MOEVE', 'provincia': 'CÁCERES', 'municipio': 'CÁCERES', 'direccion': 'AVENIDA JUAN PABLO II 72, ', 'lat': 39.453806, 'lon': -6.383833, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo Premium', 'litros': 51.66, 'precioUnitario': 1.576, 'importe': 81.42}]",67.29,14.13,81.42,EUR,Factura simplificada
T-0A746237FA1F,EMP003,Transporte_03 S.L.,EMP003-U21,2025-02-20,17:32:05,Tarjeta de empresa,"{'id': '11515', 'nombre': 'PETROPRIX', 'provincia': 'ZAMORA', 'municipio': 'BENAVENTE', 'direccion': 'AVENIDA FEDERICO SILVA MUÑOZ, 146', 'lat': 41.996944, 'lon': -5.658778, 'grupo': 'PETROPRIX', 'nifEmpresa': 'B23709892'}","[{'producto': 'Gasóleo Premium', 'litros': 64.05, 'precioUnitario': 1.539, 'importe': 98.57}]",81.46,17.11,98.57,EUR,Factura simplificada
T-2CFED7B5D92A,EMP003,Transporte_03 S.L.,EMP003-U21,2025-01-05,23:24:22,Tarjeta de empresa,"{'id': '8687', 'nombre': 'BP ALTAVISTA', 'provincia': 'PALMAS (LAS)', 'municipio': 'PALMAS DE GRAN CANARIA (LAS)', 'direccion': 'CALLE OBISPO ROMO - ESQ.ECHEGARAY, S/N', 'lat': 28.113944, 'lon': -15.434333, 'grupo': 'BP ALTAVISTA', 'nifEmpresa': 'D77318061'}","[{'producto': 'Gasóleo Premium', 'litros': 46.52, 'precioUnitario': 1.549, 'importe': 72.06}]",59.55,12.51,72.06,EUR,Factura simplificada
T-4166696E9B19,EMP003,Transporte_03 S.L.,EMP003-U21,2025-05-18,22:47:46,Tarjeta de empresa,"{'id': '6515', 'nombre': 'MOEVE', 'provincia': 'MADRID', 'municipio': 'ALCORCÓN', 'direccion': 'AV  DE MOSTOLES, Nº 6', 'lat': 40.350389, 'lon': -3.831694, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo Premium', 'litros': 62.44, 'precioUnitario': 1.555, 'importe': 97.09}]",80.24,16.85,97.09,EUR,Factura simplificada
T-AA21634D1E06,EMP003,Transporte_03 S.L.,EMP003-U21,2025-06-18,02:42:20,Tarjeta de empresa,"{'id': '10910', 'nombre': 'GASEXPRESS', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': ""ELIANA (L')"", 'direccion': 'CALLE TUEJAR, S/N', 'lat': 39.574583, 'lon': -0.520444, 'grupo': 'GASEXPRESS', 'nifEmpresa': 'R0742799J'}","[{'producto': 'Gasóleo Premium', 'litros': 41.35, 'precioUnitario': 1.567, 'importe': 64.8}]",53.55,11.25,64.8,EUR,Factura simplificada
T-57941C865F53,EMP003,Transporte_03 S.L.,EMP003-U21,2025-06-18,18:45:21,Tarjeta de empresa,"{'id': '2689', 'nombre': 'MOLGAS ENERGIA SAU', 'provincia': 'BIZKAIA', 'municipio': 'VALLE DE TRÁPAGA-TRAPAGARAN', 'direccion': 'POLIGONO POLÍGONO INDUSTRIAL APARKABISA, BARRIO EL JUNCAL, S/N., S/N', 'lat': 43.295917, 'lon': -3.012528, 'grupo': 'MOLGAS ENERGIA SAU', 'nifEmpresa': 'B62570163'}","[{'producto': 'Gasóleo Premium', 'litros': 64.19, 'precioUnitario': 1.509, 'importe': 96.86}]",80.05,16.81,96.86,EUR,Factura simplificada
T-67A69B7BD15C,EMP003,Transporte_03 S.L.,EMP003-U21,2025-07-16,06:52:17,Tarjeta de empresa,"{'id': '7442', 'nombre': 'GALP', 'provincia': 'MÁLAGA', 'municipio': 'ESTEPONA', 'direccion': 'CALLE DOCTOR CRISTOBAL RUIZ MENDEZ, 75', 'lat': 36.423083, 'lon': -5.15575, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasóleo Premium', 'litros': 60.89, 'precioUnitario': 1.565, 'importe': 95.29}]",78.75,16.54,95.29,EUR,Factura simplificada
T-CCDAB8973D26,EMP003,Transporte_03 S.L.,EMP003-U21,2025-07-04,18:07:28,Tarjeta de empresa,"{'id': '11302', 'nombre': 'MOEVE', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'VALENCIA', 'direccion': 'CARRETERA V-15 KM. 1,9', 'lat': 39.449278, 'lon': -0.348639, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo Premium', 'litros': 72.77, 'precioUnitario': 1.557, 'importe': 113.3}]",93.64,19.66,113.3,EUR,Factura simplificada
T-CEC77A36DDF2,EMP003,Transporte_03 S.L.,EMP003-U21,2025-04-25,07:07:27,Efectivo,"{'id': '3849', 'nombre': 'GRUPO CACHO - MOEVE', 'provincia': 'CIUDAD REAL', 'municipio': 'SOLANA (LA)', 'direccion': 'CARRETERA MANZANARES KM. S/N', 'lat': 38.944694, 'lon': -3.252528, 'grupo': 'GRUPO CACHO - MOEVE', 'nifEmpresa': 'X93195089'}","[{'producto': 'Gasóleo Premium', 'litros': 27.98, 'precioUnitario': 1.576, 'importe': 44.1}]",36.45,7.65,44.1,EUR,Factura simplificada
T-1B3B32B4B708,EMP003,Transporte_03 S.L.,EMP003-U21,2025-04-02,17:00:22,Tarjeta de empresa,"{'id': '3746', 'nombre': 'SHELL CARRION', 'provincia': 'CIUDAD REAL', 'municipio': 'CIUDAD REAL', 'direccion': 'CARRETERA NACIONAL 430 KM. 309,900', 'lat': 38.990722, 'lon': -3.901917, 'grupo': 'SHELL CARRION', 'nifEmpresa': 'U16579054'}","[{'producto': 'Gasóleo Premium', 'litros': 25.68, 'precioUnitario': 1.579, 'importe': 40.55}]",33.51,7.04,40.55,EUR,Factura simplificada
T-77D073EFC8B3,EMP003,Transporte_03 S.L.,EMP003-U21,2025-04-17,21:30:09,Tarjeta de empresa,"{'id': '10907', 'nombre': 'PLENERGY', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'DAIMÚS', 'direccion': 'CALLE OLIVA, 4', 'lat': 38.971861, 'lon': -0.157361, 'grupo': 'PLENERGY', 'nifEmpresa': 'R8325381E'}","[{'producto': 'Gasóleo Premium', 'litros': 57.22, 'precioUnitario': 1.566, 'importe': 89.61}]",74.06,15.55,89.61,EUR,Factura simplificada
T-4B8F91C3011D,EMP003,Transporte_03 S.L.,EMP003-U21,2025-01-15,00:54:36,Tarjeta de empresa,"{'id': '8756', 'nombre': 'DISA COOP.TAXIS.TELDE', 'provincia': 'PALMAS (LAS)', 'municipio': 'TELDE', 'direccion': 'CALLE CANOVAS DEL CASTILLO, 114', 'lat': 28.001056, 'lon': -15.397806, 'grupo': 'DISA COOP.TAXIS.TELDE', 'nifEmpresa': 'E33554866'}","[{'producto': 'Gasóleo Premium', 'litros': 25.82, 'precioUnitario': 1.513, 'importe': 39.07}]",32.29,6.78,39.07,EUR,Factura simplificada
T-5F8C76868C08,EMP003,Transporte_03 S.L.,EMP003-U21,2025-07-25,01:43:03,Tarjeta de empresa,"{'id': '5570', 'nombre': 'LABOIL, S.L.', 'provincia': 'HUESCA', 'municipio': 'AYERBE', 'direccion': 'C/ JOAQUIN COSTA, 19 (A-132 km 28,5)', 'lat': 42.274861, 'lon': -0.685917, 'grupo': 'LABOIL, S.L.', 'nifEmpresa': 'W7788178G'}","[{'producto': 'Gasóleo Premium', 'litros': 61.26, 'precioUnitario': 1.529, 'importe': 93.67}]",77.41,16.26,93.67,EUR,Factura simplificada
T-4B984616EE3B,EMP003,Transporte_03 S.L.,EMP003-U21,2025-05-19,23:48:16,Tarjeta de empresa,"{'id': '6668', 'nombre': 'BALLENOIL', 'provincia': 'MADRID', 'municipio': 'FUENLABRADA', 'direccion': 'POLIGONO PL VPV.036.PPI-2. TRIANGULO N 1, S/N', 'lat': 40.296556, 'lon': -3.818917, 'grupo': 'BALLENOIL', 'nifEmpresa': 'B65371171'}","[{'producto': 'Gasóleo Premium', 'litros': 25.21, 'precioUnitario': 1.543, 'importe': 38.9}]",32.15,6.75,38.9,EUR,Factura simplificada
T-C538BEC8D02F,EMP003,Transporte_03 S.L.,EMP003-U21,2025-07-07,04:35:25,Tarjeta de empresa,"{'id': '11059', 'nombre': 'SHELL', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'PATERNA', 'direccion': 'CALLE CRISTO DE LA FE, 43', 'lat': 39.501528, 'lon': -0.446361, 'grupo': 'SHELL', 'nifEmpresa': 'R3711624A'}","[{'producto': 'Gasóleo Premium', 'litros': 29.5, 'precioUnitario': 1.542, 'importe': 45.49}]",37.6,7.89,45.49,EUR,Factura simplificada
T-A9D996572608,EMP003,Transporte_03 S.L.,EMP003-U21,2025-07-04,11:49:55,Tarjeta de empresa,"{'id': '906', 'nombre': 'GM OIL', 'provincia': 'ARABA/ÁLAVA', 'municipio': 'VITORIA-GASTEIZ', 'direccion': 'AVENIDA DE LOS HUETOS, 64', 'lat': 42.857667, 'lon': -2.717833, 'grupo': 'GM OIL', 'nifEmpresa': 'J41272386'}","[{'producto': 'Gasóleo Premium', 'litros': 19.2, 'precioUnitario': 1.537, 'importe': 29.51}]",24.39,5.12,29.51,EUR,Factura simplificada
T-246A9CFAF29F,EMP003,Transporte_03 S.L.,EMP003-U21,2025-07-25,19:23:34,Tarjeta de empresa,"{'id': '4810', 'nombre': 'REPSOL', 'provincia': 'GIRONA', 'municipio': 'CAMPRODON', 'direccion': 'CARRETERA C-151 KM. 23', 'lat': 42.304222, 'lon': 2.359167, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 36.75, 'precioUnitario': 1.568, 'importe': 57.62}]",47.62,10.0,57.62,EUR,Factura simplificada
T-99174855ABF7,EMP003,Transporte_03 S.L.,EMP003-U21,2025-05-24,02:14:24,Tarjeta de empresa,"{'id': '2632', 'nombre': 'PETRONOR', 'provincia': 'BIZKAIA', 'municipio': 'GÜEÑES', 'direccion': 'CARRETERA BI-636 KM. 15,5', 'lat': 43.204333, 'lon': -3.047306, 'grupo': 'PETRONOR', 'nifEmpresa': 'B75670430'}","[{'producto': 'Gasóleo Premium', 'litros': 50.09, 'precioUnitario': 1.523, 'importe': 76.29}]",63.05,13.24,76.29,EUR,Factura simplificada
T-B266D17D70FD,EMP003,Transporte_03 S.L.,EMP003-U21,2025-04-06,10:59:50,Efectivo,"{'id': '1333', 'nombre': 'AL-KASERA', 'provincia': 'BADAJOZ', 'municipio': 'CALERA DE LEÓN', 'direccion': 'PARAJE PUERTO RICO, S/N', 'lat': 38.100556, 'lon': -6.328556, 'grupo': 'AL-KASERA', 'nifEmpresa': 'V85695575'}","[{'producto': 'Gasóleo Premium', 'litros': 32.53, 'precioUnitario': 1.559, 'importe': 50.71}]",41.91,8.8,50.71,EUR,Factura simplificada
T-996E62333002,EMP003,Transporte_03 S.L.,EMP003-U21,2025-05-17,08:33:23,Tarjeta de empresa,"{'id': '2613', 'nombre': 'SHELL', 'provincia': 'BIZKAIA', 'municipio': 'ERANDIO', 'direccion': 'CTRA.LUTXANA-ASÚA, 36 km CENTRO COMERCIAL M', 'lat': 43.303333, 'lon': -2.952833, 'grupo': 'SHELL', 'nifEmpresa': 'X77492429'}","[{'producto': 'Gasóleo Premium', 'litros': 28.97, 'precioUnitario': 1.51, 'importe': 43.74}]",36.15,7.59,43.74,EUR,Factura simplificada
T-3234687CE017,EMP003,Transporte_03 S.L.,EMP003-U21,2025-01-16,08:20:41,Tarjeta de empresa,"{'id': '1829', 'nombre': 'CEPSA', 'provincia': 'BARCELONA', 'municipio': 'BARCELONA', 'direccion': ""CALLE COMTE D'URGELL, 219"", 'lat': 41.390083, 'lon': 2.147778, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo Premium', 'litros': 46.14, 'precioUnitario': 1.52, 'importe': 70.13}]",57.96,12.17,70.13,EUR,Factura simplificada
T-DFC7C6D0CE8D,EMP003,Transporte_03 S.L.,EMP003-U21,2025-03-17,16:31:41,Tarjeta de empresa,"{'id': '7318', 'nombre': 'MOEVE', 'provincia': 'MADRID', 'municipio': 'VILLAREJO DE SALVANÉS', 'direccion': 'AUTOVIA A-3 KM. 49,3', 'lat': 40.167722, 'lon': -3.285472, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo Premium', 'litros': 56.85, 'precioUnitario': 1.541, 'importe': 87.61}]",72.4,15.21,87.61,EUR,Factura simplificada
T-43D88CC70CE2,EMP003,Transporte_03 S.L.,EMP003-U21,2025-02-26,04:38:25,Tarjeta de empresa,"{'id': '1544', 'nombre': 'CEPSA', 'provincia': 'BALEARS (ILLES)', 'municipio': 'ALAIOR', 'direccion': 'CARRETERA ME721 KM. 7,200', 'lat': 39.908333, 'lon': 4.186722, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo Premium', 'litros': 49.0, 'precioUnitario': 1.537, 'importe': 75.31}]",62.24,13.07,75.31,EUR,Factura simplificada
T-AC7F9E98E403,EMP003,Transporte_03 S.L.,EMP003-U21,2025-06-15,18:06:19,Efectivo,"{'id': '2286', 'nombre': 'JULIA-OIL (FINA)', 'provincia': 'BARCELONA', 'municipio': 'RUBÍ', 'direccion': 'CARRETERA C-1413 KM. 12,7', 'lat': 41.505667, 'lon': 2.038111, 'grupo': 'JULIA-OIL (FINA)', 'nifEmpresa': 'P2842222H'}","[{'producto': 'Gasóleo Premium', 'litros': 49.73, 'precioUnitario': 1.512, 'importe': 75.19}]",62.14,13.05,75.19,EUR,Factura simplificada
T-5737E5131255,EMP003,Transporte_03 S.L.,EMP003-U21,2025-07-17,04:23:23,Tarjeta de empresa,"{'id': '7986', 'nombre': 'PARA Y SIGUE', 'provincia': 'MURCIA', 'municipio': 'MURCIA', 'direccion': 'CARRETERA ALICANTE KM. 6,8', 'lat': 38.016639, 'lon': -1.098278, 'grupo': 'PARA Y SIGUE', 'nifEmpresa': 'A92745231'}","[{'producto': 'Gasóleo Premium', 'litros': 43.89, 'precioUnitario': 1.496, 'importe': 65.66}]",54.26,11.4,65.66,EUR,Factura simplificada
T-7A5163DABE87,EMP003,Transporte_03 S.L.,EMP003-U21,2025-03-07,05:16:06,Tarjeta de empresa,"{'id': '1479', 'nombre': 'REPSOL', 'provincia': 'BADAJOZ', 'municipio': 'SANTA AMALIA', 'direccion': 'CARRETERA CR N-430, 92,3 KM. 92,3', 'lat': 39.007111, 'lon': -6.006278, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 62.22, 'precioUnitario': 1.558, 'importe': 96.94}]",80.12,16.82,96.94,EUR,Factura simplificada
T-D550460247DF,EMP003,Transporte_03 S.L.,EMP003-U21,2025-02-02,07:35:46,Tarjeta de empresa,"{'id': '7691', 'nombre': 'SECOTRANS', 'provincia': 'MURCIA', 'municipio': 'ALCANTARILLA', 'direccion': 'CALLE COLOMBIA -PG.IND  EN  ALCANTARILLA, 1706', 'lat': 37.952167, 'lon': -1.196139, 'grupo': 'SECOTRANS', 'nifEmpresa': 'W7828410F'}","[{'producto': 'Gasóleo Premium', 'litros': 55.03, 'precioUnitario': 1.484, 'importe': 81.66}]",67.49,14.17,81.66,EUR,Factura simplificada
T-0C8F34293A2B,EMP003,Transporte_03 S.L.,EMP003-U21,2025-02-02,05:22:56,Tarjeta de empresa,"{'id': '11725', 'nombre': 'CARBURANTES NONASPE, SL', 'provincia': 'ZARAGOZA', 'municipio': 'NONASPE', 'direccion': 'AVENIDA ORBE CANO, 1', 'lat': 41.208861, 'lon': 0.250611, 'grupo': 'CARBURANTES NONASPE, SL', 'nifEmpresa': 'B75208850'}","[{'producto': 'Gasóleo Premium', 'litros': 55.32, 'precioUnitario': 1.53, 'importe': 84.64}]",69.95,14.69,84.64,EUR,Factura simplificada
T-5DD31805F8D8,EMP003,Transporte_03 S.L.,EMP003-U21,2025-02-20,00:25:51,Tarjeta de empresa,"{'id': '6403', 'nombre': 'REPSOL', 'provincia': 'LUGO', 'municipio': 'PONTENOVA (A)', 'direccion': 'VÍA N-640, 36,850', 'lat': 43.351389, 'lon': -7.191639, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 23.93, 'precioUnitario': 1.582, 'importe': 37.86}]",31.29,6.57,37.86,EUR,Factura simplificada
T-2C391494C9A6,EMP003,Transporte_03 S.L.,EMP003-U21,2025-03-21,04:32:09,Efectivo,"{'id': '5734', 'nombre': 'S.C.A. ""JESÚS DEL CAMINO""', 'provincia': 'JAÉN', 'municipio': 'BAÑOS DE LA ENCINA', 'direccion': 'CARRETERA DE LINARES KM. 0,500', 'lat': 38.17375, 'lon': -3.76675, 'grupo': 'S.C.A. ""JESÚS DEL CAMINO""', 'nifEmpresa': 'E29751708'}","[{'producto': 'Gasóleo Premium', 'litros': 32.69, 'precioUnitario': 1.578, 'importe': 51.58}]",42.63,8.95,51.58,EUR,Factura simplificada
T-55EEB004D08C,EMP003,Transporte_03 S.L.,EMP003-U21,2025-06-01,10:56:54,Tarjeta de empresa,"{'id': '9906', 'nombre': 'E.S. SAN LAZARO', 'provincia': 'SEVILLA', 'municipio': 'SEVILLA', 'direccion': 'AVDA. DOCTOR FEDRIANI, 40 (BARRIADA BACHILLERA)', 'lat': 37.414389, 'lon': -5.983528, 'grupo': 'E.S. SAN LAZARO', 'nifEmpresa': 'C06937510'}","[{'producto': 'Gasóleo Premium', 'litros': 42.24, 'precioUnitario': 1.552, 'importe': 65.56}]",54.18,11.38,65.56,EUR,Factura simplificada
T-F47253D76B1B,EMP003,Transporte_03 S.L.,EMP003-U21,2025-06-22,11:35:49,Tarjeta de empresa,"{'id': '11722', 'nombre': 'MOEVE', 'provincia': 'ZARAGOZA', 'municipio': 'MUELA (LA)', 'direccion': 'POLIGONO POLIGONO INDUSTRIAL 5, PARCELA 20 (A-2 PK 306), 20', 'lat': 41.605778, 'lon': -1.077278, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo Premium', 'litros': 32.17, 'precioUnitario': 1.532, 'importe': 49.28}]",40.73,8.55,49.28,EUR,Factura simplificada
